id	likesCount	profilePictureurl	ownerusername	statements	postUrl	comments	timestamp	label
Y29tbWVudDo5NzUxMjc3ODA2MzQ5MjBfMTU4MjgwMjUxMjUwNDMwMw==	4	https://scontent-mia3-2.xx.fbcdn.net/v/t39.30808-1/434390342_25058325653811400_2555414487443466159_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=WVjHS6O_mBIQ7kNvgHXQzM5&_nc_ht=scontent-mia3-2.xx&oh=00_AYBo4g0hfgYQKrYVIKC22UPn_anvcN-dJcTQ_Il2FACgEA&oe=666BDA1A	Beverly Burge Cumming	"Pete Buttigieg, at today's press conference regarding the Baltimore Bridge collapse.  Speculated that it will cost the government, i.e. taxpayers unspecified amount of money to rebuild.

Now, let me wrap my wig around this little chestnut.....

WE DIDN'T DANAGE THE DAMN BALTIMORE BRIDGE! THAT WAS A CHINESE COMPANY THAT DID IT THE DAMAGE! LET THEM REPLACE IT.

Boy, you better slow your row! Granite City Steel can handle the job of gurter production, they need the work. American Made as it should be."	https://www.facebook.com/PeggyHubbardIL/posts/pfbid0cdFuyajNjALQ4vBWmQdsZTUg26afguDXzZ6JSKbDVGfHwURfacqYta488zGBDPCql	The Chinese broke the bridge…..the Chinese can pay for the bridge!!	2024-03-28T03:21:52.000Z	fake
Y29tbWVudDo5NzUxMjc3ODA2MzQ5MjBfOTY4ODM5NzcxNTM5MDAy	10	https://scontent-mia3-1.xx.fbcdn.net/v/t39.30808-1/298915973_10226238507006815_1644426364668173037_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Ex3-z5Sv7eUQ7kNvgFQhzPc&_nc_ht=scontent-mia3-1.xx&oh=00_AYBUt4tLdcNYa3pDW7-jscz6yjt-vRjpC92VMFqexe1vgg&oe=666BE871	Janet Conway	"Pete Buttigieg, at today's press conference regarding the Baltimore Bridge collapse.  Speculated that it will cost the government, i.e. taxpayers unspecified amount of money to rebuild.

Now, let me wrap my wig around this little chestnut.....

WE DIDN'T DANAGE THE DAMN BALTIMORE BRIDGE! THAT WAS A CHINESE COMPANY THAT DID IT THE DAMAGE! LET THEM REPLACE IT.

Boy, you better slow your row! Granite City Steel can handle the job of gurter production, they need the work. American Made as it should be."	https://www.facebook.com/PeggyHubbardIL/posts/pfbid0cdFuyajNjALQ4vBWmQdsZTUg26afguDXzZ6JSKbDVGfHwURfacqYta488zGBDPCql	They're working on another "toilet paper" shortage talking about how this will affect the supply chain. Buckle up because this is probably just the beginning of everything that the Dems will pull between now and election time!	2024-03-28T01:47:53.000Z	fake
Y29tbWVudDo5NzUxMjc3ODA2MzQ5MjBfMTg2NDUzNzY1MDcyODkwOA==	10	https://scontent-mia3-2.xx.fbcdn.net/v/t1.6435-1/124228590_2794253337558964_5887882542304719077_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=dPz9YlH_5SEQ7kNvgGqwvl-&_nc_ht=scontent-mia3-2.xx&oh=00_AYAyc4wDe5kThfsW25d_v3cJKTw-wO5tUpGaRDrMBvmXHQ&oe=668D67A4	Efthalia Sideropoulos	"Pete Buttigieg, at today's press conference regarding the Baltimore Bridge collapse.  Speculated that it will cost the government, i.e. taxpayers unspecified amount of money to rebuild.

Now, let me wrap my wig around this little chestnut.....

WE DIDN'T DANAGE THE DAMN BALTIMORE BRIDGE! THAT WAS A CHINESE COMPANY THAT DID IT THE DAMAGE! LET THEM REPLACE IT.

Boy, you better slow your row! Granite City Steel can handle the job of gurter production, they need the work. American Made as it should be."	https://www.facebook.com/PeggyHubbardIL/posts/pfbid0cdFuyajNjALQ4vBWmQdsZTUg26afguDXzZ6JSKbDVGfHwURfacqYta488zGBDPCql		2024-03-28T00:05:04.000Z	fake
Y29tbWVudDo5NzUxMjc3ODA2MzQ5MjBfOTA1ODM2MTYxMzExNjU4	1	https://scontent-mia3-2.xx.fbcdn.net/v/t39.30808-1/245950367_1273368373112161_5688635961164395452_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=7i9BbRCh-RsQ7kNvgG53RUH&_nc_ht=scontent-mia3-2.xx&oh=00_AYDEngIx6Ngz7O5esQmVbzI3fTMhIpOplbejPy-npCugyg&oe=666BDCAE	Msandy Barbiers	"Pete Buttigieg, at today's press conference regarding the Baltimore Bridge collapse.  Speculated that it will cost the government, i.e. taxpayers unspecified amount of money to rebuild.

Now, let me wrap my wig around this little chestnut.....

WE DIDN'T DANAGE THE DAMN BALTIMORE BRIDGE! THAT WAS A CHINESE COMPANY THAT DID IT THE DAMAGE! LET THEM REPLACE IT.

Boy, you better slow your row! Granite City Steel can handle the job of gurter production, they need the work. American Made as it should be."	https://www.facebook.com/PeggyHubbardIL/posts/pfbid0cdFuyajNjALQ4vBWmQdsZTUg26afguDXzZ6JSKbDVGfHwURfacqYta488zGBDPCql	Oh wow!!  Do all the comments make you feel better??  It's part of the end times plan!! The one who thinks he's in charge has got a lot more crap up his sleeve- used to be under "God" till I want to have control became the motto- we may not see with our eyes the results - of our prayers but that doesn't mean they're not working- unite together- stand-	2024-03-28T18:32:22.000Z	fake
Y29tbWVudDo5NzUxMjc3ODA2MzQ5MjBfMTU3MzE1OTA2MDE3MjUwNA==	10	https://scontent-mia3-2.xx.fbcdn.net/v/t39.30808-1/432453933_7872584546089650_7777853762090510515_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=eDScFobUjVMQ7kNvgFWw3fo&_nc_ht=scontent-mia3-2.xx&oh=00_AYAQ_GbeqD95CQzteM5yE8-7yPE8dUYV61o7UMWpO-MWcA&oe=666BE885	Joe East	"Pete Buttigieg, at today's press conference regarding the Baltimore Bridge collapse.  Speculated that it will cost the government, i.e. taxpayers unspecified amount of money to rebuild.

Now, let me wrap my wig around this little chestnut.....

WE DIDN'T DANAGE THE DAMN BALTIMORE BRIDGE! THAT WAS A CHINESE COMPANY THAT DID IT THE DAMAGE! LET THEM REPLACE IT.

Boy, you better slow your row! Granite City Steel can handle the job of gurter production, they need the work. American Made as it should be."	https://www.facebook.com/PeggyHubbardIL/posts/pfbid0cdFuyajNjALQ4vBWmQdsZTUg26afguDXzZ6JSKbDVGfHwURfacqYta488zGBDPCql	Let the ship company pay for it!	2024-03-27T23:24:27.000Z	fake
Y29tbWVudDo5NzUxMjc3ODA2MzQ5MjBfMzk5ODU2NjA1OTgxNjE3	2	https://scontent-mia3-1.xx.fbcdn.net/v/t39.30808-1/414134427_10231404385555786_6098155673450843675_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=h6M7yK8FNUAQ7kNvgE2aeSa&_nc_ht=scontent-mia3-1.xx&oh=00_AYDDt1A0rVZcWZjsS8IX1AIU3O_rPLzjC_suZZpccnNrjQ&oe=666BE0BC	Judy Norwood Knight	"Pete Buttigieg, at today's press conference regarding the Baltimore Bridge collapse.  Speculated that it will cost the government, i.e. taxpayers unspecified amount of money to rebuild.

Now, let me wrap my wig around this little chestnut.....

WE DIDN'T DANAGE THE DAMN BALTIMORE BRIDGE! THAT WAS A CHINESE COMPANY THAT DID IT THE DAMAGE! LET THEM REPLACE IT.

Boy, you better slow your row! Granite City Steel can handle the job of gurter production, they need the work. American Made as it should be."	https://www.facebook.com/PeggyHubbardIL/posts/pfbid0cdFuyajNjALQ4vBWmQdsZTUg26afguDXzZ6JSKbDVGfHwURfacqYta488zGBDPCql	Peggy I dont think it was an accident.	2024-03-28T01:00:22.000Z	fake
Y29tbWVudDo5NzUxMjc3ODA2MzQ5MjBfMTU0MzU5ODI0Mjg4MDI2NQ==	2	https://scontent-mia3-2.xx.fbcdn.net/v/t1.6435-1/86667283_1216822838508851_5941163479565074432_n.jpg?stp=c0.0.32.32a_cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=qoUUMLtG3qUQ7kNvgF-ITnc&_nc_ht=scontent-mia3-2.xx&oh=00_AYARQSGFiQdS_Jlx-AixSIfbilcwO8rsC7dWEIK2WliMjA&oe=668D6C0F	Dennis Hardin	"Pete Buttigieg, at today's press conference regarding the Baltimore Bridge collapse.  Speculated that it will cost the government, i.e. taxpayers unspecified amount of money to rebuild.

Now, let me wrap my wig around this little chestnut.....

WE DIDN'T DANAGE THE DAMN BALTIMORE BRIDGE! THAT WAS A CHINESE COMPANY THAT DID IT THE DAMAGE! LET THEM REPLACE IT.

Boy, you better slow your row! Granite City Steel can handle the job of gurter production, they need the work. American Made as it should be."	https://www.facebook.com/PeggyHubbardIL/posts/pfbid0cdFuyajNjALQ4vBWmQdsZTUg26afguDXzZ6JSKbDVGfHwURfacqYta488zGBDPCql	The boat company is responsible for that	2024-03-28T04:36:38.000Z	fake
Y29tbWVudDo5NzUxMjc3ODA2MzQ5MjBfMzg1ODg5ODM3NjMwODk3	3	https://scontent-mia3-2.xx.fbcdn.net/v/t1.18169-1/935083_211964052291993_1912198209_n.jpg?stp=c0.7.32.32a_cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=WMcVZn4rd5AQ7kNvgH4xD1A&_nc_ht=scontent-mia3-2.xx&oh=00_AYA6vd2hSOX38kTAXdcb7M5N2LwXJFgyAi8T8nXhzuyaNQ&oe=668D73A3	DeeDee Brown-Knight	"Pete Buttigieg, at today's press conference regarding the Baltimore Bridge collapse.  Speculated that it will cost the government, i.e. taxpayers unspecified amount of money to rebuild.

Now, let me wrap my wig around this little chestnut.....

WE DIDN'T DANAGE THE DAMN BALTIMORE BRIDGE! THAT WAS A CHINESE COMPANY THAT DID IT THE DAMAGE! LET THEM REPLACE IT.

Boy, you better slow your row! Granite City Steel can handle the job of gurter production, they need the work. American Made as it should be."	https://www.facebook.com/PeggyHubbardIL/posts/pfbid0cdFuyajNjALQ4vBWmQdsZTUg26afguDXzZ6JSKbDVGfHwURfacqYta488zGBDPCql	Oh wow, I didn't know it was a Chinese company 😳	2024-03-28T00:04:42.000Z	fake
Y29tbWVudDo5NzUxMjc3ODA2MzQ5MjBfNzg1MDQ1NzMzNTIzMDc2	4	https://scontent-mia3-2.xx.fbcdn.net/v/t1.6435-1/127506095_3774802259217524_2674725856379934026_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ovBaNTJB-xYQ7kNvgGAkRyw&_nc_ht=scontent-mia3-2.xx&oh=00_AYCXopZD6gV-uKjoNYJIxiqHcumeXiLMiiFKrb1o5iz6hA&oe=668D7E90	James White	"Pete Buttigieg, at today's press conference regarding the Baltimore Bridge collapse.  Speculated that it will cost the government, i.e. taxpayers unspecified amount of money to rebuild.

Now, let me wrap my wig around this little chestnut.....

WE DIDN'T DANAGE THE DAMN BALTIMORE BRIDGE! THAT WAS A CHINESE COMPANY THAT DID IT THE DAMAGE! LET THEM REPLACE IT.

Boy, you better slow your row! Granite City Steel can handle the job of gurter production, they need the work. American Made as it should be."	https://www.facebook.com/PeggyHubbardIL/posts/pfbid0cdFuyajNjALQ4vBWmQdsZTUg26afguDXzZ6JSKbDVGfHwURfacqYta488zGBDPCql	Amen Peggy!  Let China take care of it.	2024-03-28T00:02:32.000Z	fake
Y29tbWVudDo5NzUxMjc3ODA2MzQ5MjBfMTMzNjMxMzIzMDM4NTYyNQ==	8	https://scontent-mia3-1.xx.fbcdn.net/v/t39.30808-1/239006905_2284152421721045_6106369148776025424_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=YMLorvBn6EIQ7kNvgGkjv8_&_nc_ht=scontent-mia3-1.xx&oh=00_AYBo46t_QHvlOOGx62NnH8LFlQqTKZRDG6lXIfM0L9s7Tg&oe=666BCCFA	Noel Buchanan	"Pete Buttigieg, at today's press conference regarding the Baltimore Bridge collapse.  Speculated that it will cost the government, i.e. taxpayers unspecified amount of money to rebuild.

Now, let me wrap my wig around this little chestnut.....

WE DIDN'T DANAGE THE DAMN BALTIMORE BRIDGE! THAT WAS A CHINESE COMPANY THAT DID IT THE DAMAGE! LET THEM REPLACE IT.

Boy, you better slow your row! Granite City Steel can handle the job of gurter production, they need the work. American Made as it should be."	https://www.facebook.com/PeggyHubbardIL/posts/pfbid0cdFuyajNjALQ4vBWmQdsZTUg26afguDXzZ6JSKbDVGfHwURfacqYta488zGBDPCql	You got that right? It might’ve deliberately done it and make them pay for the damage they’re bound to have some kind of insurance the United States should not have to build the new bridge and also American peoples taxes should not have to pay for it, but sleepy Joe Biden pay for it all the crooked dollars him and his son and family let them use that to build it with.👍	2024-03-28T00:06:10.000Z	fake
Y29tbWVudDo5NzUxMjc3ODA2MzQ5MjBfNzI2MzQyNzczMDQwMDY2	6	https://scontent-mia3-1.xx.fbcdn.net/v/t39.30808-1/241631464_6130437417031308_6831978547448942637_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=vyALnsNZAVgQ7kNvgHBh_B1&_nc_ht=scontent-mia3-1.xx&oh=00_AYA0kEfqp0LAL3QH_ILozXMXB3wpNsRd8n0_tarQDnRuIw&oe=666BD285	Delbra Lindsey	"Pete Buttigieg, at today's press conference regarding the Baltimore Bridge collapse.  Speculated that it will cost the government, i.e. taxpayers unspecified amount of money to rebuild.

Now, let me wrap my wig around this little chestnut.....

WE DIDN'T DANAGE THE DAMN BALTIMORE BRIDGE! THAT WAS A CHINESE COMPANY THAT DID IT THE DAMAGE! LET THEM REPLACE IT.

Boy, you better slow your row! Granite City Steel can handle the job of gurter production, they need the work. American Made as it should be."	https://www.facebook.com/PeggyHubbardIL/posts/pfbid0cdFuyajNjALQ4vBWmQdsZTUg26afguDXzZ6JSKbDVGfHwURfacqYta488zGBDPCql	Exactly that company needs to pay. They are doing everything to destroy our economy as if it can get any worse. Something about this does not come across accidental to me. When you watch the video it appears the ship was not centered upon approaching the columns, just saying put nothing pass the ones that truly hate the USA, internal and external. 🙏🏾🇺🇸🙏🏾🇮🇱🙏🏾🌎	2024-03-28T00:43:06.000Z	fake
Y29tbWVudDo5NzUxMjc3ODA2MzQ5MjBfNDMyOTI2NTc5MjU2NjQy	4	https://scontent-mia3-1.xx.fbcdn.net/v/t39.30808-1/447757064_7794963070526490_3770783046334407615_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=juNbUYLKT4YQ7kNvgGDpd5k&_nc_ht=scontent-mia3-1.xx&oh=00_AYAcl3P6SgQX2hhF7B_k56l9344Kp0iAfm3LJ0VWbNBtTQ&oe=666BBFEE	Paul Curry	"Pete Buttigieg, at today's press conference regarding the Baltimore Bridge collapse.  Speculated that it will cost the government, i.e. taxpayers unspecified amount of money to rebuild.

Now, let me wrap my wig around this little chestnut.....

WE DIDN'T DANAGE THE DAMN BALTIMORE BRIDGE! THAT WAS A CHINESE COMPANY THAT DID IT THE DAMAGE! LET THEM REPLACE IT.

Boy, you better slow your row! Granite City Steel can handle the job of gurter production, they need the work. American Made as it should be."	https://www.facebook.com/PeggyHubbardIL/posts/pfbid0cdFuyajNjALQ4vBWmQdsZTUg26afguDXzZ6JSKbDVGfHwURfacqYta488zGBDPCql		2024-03-28T00:02:50.000Z	fake
Y29tbWVudDo5NzUxMjc3ODA2MzQ5MjBfMTEwOTg3MjQ1MzY3NTM1NQ==	4	https://scontent-mia3-1.xx.fbcdn.net/v/t39.30808-1/444150516_3700794423467842_4499843468938260026_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=a2NCd8dxDoUQ7kNvgHQUVu_&_nc_ht=scontent-mia3-1.xx&oh=00_AYAdHximRnieEBQ8mBL8tm_zunjtdJG3tuQ8lYtY31HxqQ&oe=666BD759	Woancy W Deason	"Pete Buttigieg, at today's press conference regarding the Baltimore Bridge collapse.  Speculated that it will cost the government, i.e. taxpayers unspecified amount of money to rebuild.

Now, let me wrap my wig around this little chestnut.....

WE DIDN'T DANAGE THE DAMN BALTIMORE BRIDGE! THAT WAS A CHINESE COMPANY THAT DID IT THE DAMAGE! LET THEM REPLACE IT.

Boy, you better slow your row! Granite City Steel can handle the job of gurter production, they need the work. American Made as it should be."	https://www.facebook.com/PeggyHubbardIL/posts/pfbid0cdFuyajNjALQ4vBWmQdsZTUg26afguDXzZ6JSKbDVGfHwURfacqYta488zGBDPCql	Agree, China should pay for this!!!	2024-03-28T00:44:17.000Z	fake
Y29tbWVudDo5NzUxMjc3ODA2MzQ5MjBfMTYwMjU3MDM0MzgyNDUyMw==	2	https://scontent-mia3-1.xx.fbcdn.net/v/t1.6435-1/49067580_1146851625490946_5727475945917382656_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=CYj8gPazrpgQ7kNvgFAFGDH&_nc_ht=scontent-mia3-1.xx&oh=00_AYBdD69LPbu3GMpuoKU8kRP06q6H6FuVZIL95gZh4XDkMA&oe=668D82D0	Doyle Parker	"Pete Buttigieg, at today's press conference regarding the Baltimore Bridge collapse.  Speculated that it will cost the government, i.e. taxpayers unspecified amount of money to rebuild.

Now, let me wrap my wig around this little chestnut.....

WE DIDN'T DANAGE THE DAMN BALTIMORE BRIDGE! THAT WAS A CHINESE COMPANY THAT DID IT THE DAMAGE! LET THEM REPLACE IT.

Boy, you better slow your row! Granite City Steel can handle the job of gurter production, they need the work. American Made as it should be."	https://www.facebook.com/PeggyHubbardIL/posts/pfbid0cdFuyajNjALQ4vBWmQdsZTUg26afguDXzZ6JSKbDVGfHwURfacqYta488zGBDPCql	Ms. Peggy you hit a triple home run. Let the shipping company fix the damage.	2024-03-28T01:53:10.000Z	fake
Y29tbWVudDo5NzUxMjc3ODA2MzQ5MjBfMTU2MTk1MDA3NDYwMzg2NQ==	5	https://scontent-mia3-2.xx.fbcdn.net/v/t1.6435-1/92120762_103305791331528_17534766626635776_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=bXGCIv0YCs0Q7kNvgF784F-&_nc_ht=scontent-mia3-2.xx&oh=00_AYAPAPg2DbkVfAVEA6C1X4NORNWVOyQfFhEdnxoGC2MBnw&oe=668D5DB5	Dean Brauchli	"Pete Buttigieg, at today's press conference regarding the Baltimore Bridge collapse.  Speculated that it will cost the government, i.e. taxpayers unspecified amount of money to rebuild.

Now, let me wrap my wig around this little chestnut.....

WE DIDN'T DANAGE THE DAMN BALTIMORE BRIDGE! THAT WAS A CHINESE COMPANY THAT DID IT THE DAMAGE! LET THEM REPLACE IT.

Boy, you better slow your row! Granite City Steel can handle the job of gurter production, they need the work. American Made as it should be."	https://www.facebook.com/PeggyHubbardIL/posts/pfbid0cdFuyajNjALQ4vBWmQdsZTUg26afguDXzZ6JSKbDVGfHwURfacqYta488zGBDPCql	10% for the big guy	2024-03-27T23:32:04.000Z	fake
Y29tbWVudDo5NzUxMjc3ODA2MzQ5MjBfOTg0MDM4NDc5OTQ5NjIz	0	https://scontent-mia3-1.xx.fbcdn.net/v/t39.30808-1/312505735_10228227760624325_8795915889002872547_n.jpg?stp=cp6_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=0usnxtay05QQ7kNvgGlt4Rt&_nc_ht=scontent-mia3-1.xx&oh=00_AYC63fG0mlynuehanYHPDzGtxZ9ee8T6C0R7TQ3MipTHkA&oe=666BC961	Ku Kim Hwe	"Pete Buttigieg, at today's press conference regarding the Baltimore Bridge collapse.  Speculated that it will cost the government, i.e. taxpayers unspecified amount of money to rebuild.

Now, let me wrap my wig around this little chestnut.....

WE DIDN'T DANAGE THE DAMN BALTIMORE BRIDGE! THAT WAS A CHINESE COMPANY THAT DID IT THE DAMAGE! LET THEM REPLACE IT.

Boy, you better slow your row! Granite City Steel can handle the job of gurter production, they need the work. American Made as it should be."	https://www.facebook.com/PeggyHubbardIL/posts/pfbid0cdFuyajNjALQ4vBWmQdsZTUg26afguDXzZ6JSKbDVGfHwURfacqYta488zGBDPCql	What a stupid and out of touch comments.  The ship is stationed in Hong Kong, registered to Singapore, run by Indians, built by South Korea, owned by Singapore company.  Do some homework before making stupid and irresponsible statement.	2024-03-29T12:18:19.000Z	fake
Y29tbWVudDo5NzUxMjc3ODA2MzQ5MjBfNzA0MjY1NDIxNzg1MTEx	14	https://scontent-mia3-1.xx.fbcdn.net/v/t39.30808-1/370272371_830247195356996_594504951484744540_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=UXj6nzV6NzoQ7kNvgHk3eRO&_nc_ht=scontent-mia3-1.xx&oh=00_AYBSymSnV_3BdTMRZFE6PBUtP4Bh4ZrDqmlnHqYeRDDwQA&oe=666BC1DF	Pancho McGivern	"Pete Buttigieg, at today's press conference regarding the Baltimore Bridge collapse.  Speculated that it will cost the government, i.e. taxpayers unspecified amount of money to rebuild.

Now, let me wrap my wig around this little chestnut.....

WE DIDN'T DANAGE THE DAMN BALTIMORE BRIDGE! THAT WAS A CHINESE COMPANY THAT DID IT THE DAMAGE! LET THEM REPLACE IT.

Boy, you better slow your row! Granite City Steel can handle the job of gurter production, they need the work. American Made as it should be."	https://www.facebook.com/PeggyHubbardIL/posts/pfbid0cdFuyajNjALQ4vBWmQdsZTUg26afguDXzZ6JSKbDVGfHwURfacqYta488zGBDPCql	I smell a laundering opportunity! Francis Scott Key, hmmm, he wrote the racist national anthem didn’t he? Maybe we should rename that bridge. How about Ho Chi Minh bridge? Kinda has a ring to it.	2024-03-27T23:30:39.000Z	fake
Y29tbWVudDo5NzUxMjc3ODA2MzQ5MjBfMTQzNjk0MjUzMDI3MjcwNg==	2	https://scontent-mia3-2.xx.fbcdn.net/v/t39.30808-1/340162318_6033542070058321_8689488552599023278_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=6pIg9nk6lysQ7kNvgHX52QB&_nc_ht=scontent-mia3-2.xx&oh=00_AYCbUdFk8J7-XTujlmH0pycMhcRcOQmz8L46WCUly0rl1Q&oe=666BE136	Laura Ford Pomfrey	"Pete Buttigieg, at today's press conference regarding the Baltimore Bridge collapse.  Speculated that it will cost the government, i.e. taxpayers unspecified amount of money to rebuild.

Now, let me wrap my wig around this little chestnut.....

WE DIDN'T DANAGE THE DAMN BALTIMORE BRIDGE! THAT WAS A CHINESE COMPANY THAT DID IT THE DAMAGE! LET THEM REPLACE IT.

Boy, you better slow your row! Granite City Steel can handle the job of gurter production, they need the work. American Made as it should be."	https://www.facebook.com/PeggyHubbardIL/posts/pfbid0cdFuyajNjALQ4vBWmQdsZTUg26afguDXzZ6JSKbDVGfHwURfacqYta488zGBDPCql	Amen!	2024-03-27T23:25:26.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfMTQ5MDQzMjA0MTgyMjI5Mg==	1	https://scontent-lhr6-1.xx.fbcdn.net/v/t39.30808-1/422939846_3663838630567718_8999448518306395845_n.jpg?stp=cp6_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=BviTkBsTvuYQ7kNvgGwo8Q3&_nc_ht=scontent-lhr6-1.xx&oh=00_AYD8wSoX9QQhVJzRu9ELbw71rqwEEQkdSpCSMZLYH_mOJA&oe=666BED4B	Michelle Angell Sherman		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	Are you freaking kidding me? There will be a revolution!	2024-05-08T23:18:40.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfMzYxNzEyMDIwMjI3NzUz	0	https://scontent-lhr6-1.xx.fbcdn.net/v/t1.18169-1/13315611_1555248078110094_8370647840677042718_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=yCZ6mrsON6IQ7kNvgFgzIAF&_nc_ht=scontent-lhr6-1.xx&oh=00_AYBPxytf2sAkJU-qAp6WtkPY7R-wSEqj7DMuzwc_ILfYew&oe=668D74E5	Vikki Henderson		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	Must've been TRUE 👍	2024-05-08T22:11:55.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfMTQ3Nzc3Mzg5OTQ5NjM4NQ==	1	https://scontent-lhr6-2.xx.fbcdn.net/v/t39.30808-1/280758352_5240687975978250_6355119686294688495_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=h2nLOxBGVMMQ7kNvgF_2Jxy&_nc_ht=scontent-lhr6-2.xx&oh=00_AYD_zQI5vGLKaH5rF86BreZladtMlI1-PJnfmulFcpXVOw&oe=666BE2B9	Barbara Jones Mckinney		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	NO !!!!!!!!	2024-05-08T20:49:16.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfMTA5NzM0ODUwMTQ4ODkxMg==	1	https://scontent-lhr6-1.xx.fbcdn.net/v/t39.30808-1/343919384_1277230936545600_8810045745221285596_n.jpg?stp=cp6_dst-jpg_p32x32&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=THvN_pMoD4oQ7kNvgFSpR_f&_nc_ht=scontent-lhr6-1.xx&oh=00_AYD2zqkFbhAKIj-m6k4breD2b_otxSiXqutm27jTKZ32Cg&oe=666BEEDD	Phyllis Ragsdale		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	No WAY!!!!!	2024-05-08T17:38:19.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfODUxNzQ3NzMwMzAzMTcw	0	https://scontent-lhr6-2.xx.fbcdn.net/v/t39.30808-1/436207139_411833291649161_8294622840096900596_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=h5NycoUHdL0Q7kNvgErFzmH&_nc_ht=scontent-lhr6-2.xx&oh=00_AYAb7QS7apE0Wh5ATEWuwguv0qwZknq2d46XAVO8NuSRtA&oe=666BCB0D	Karma Hunt		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	Are you Really this gullible?	2024-05-08T13:15:17.000Z	fake
